Date,Open,High,Low,Close,Adj Close,Volume
1980-12-12,0.0009697752508465554,0.0009673828233821942,0.000980847251957349,0.0009692991586165395,0.000767918182915232,0.06302276526457593
1980-12-15,0.000894119040256779,0.000885632200684019,0.000897958702432935,0.0008873865048851575,0.0007030236372456437,0.023516182469274626
1980-12-16,0.0007840735845986174,0.0007766312794623611,0.0007874407593649197,0.0007781697547601177,0.0006164975459774476,0.01406140923515805
1980-12-17,0.000811584925555895,0.0008106940161805782,0.000821977593517824,0.0008122999663897922,0.0006435368868494724,0.011462252225396118
1980-12-18,0.0008528519829063371,0.0008515693730083778,0.0008634218682800307,0.000853256293255483,0.0006759844786260881,0.009711368293152308
1980-12-19,0.0009422638180602265,0.0009401325248587116,0.0009532176739669428,0.0009419948799476777,0.0007462866373166245,0.006366576229486545
1980-12-22,0.001017920120479054,0.0010150707093621524,0.0010291988751054562,0.0010170815095806448,0.0008057733877127958,0.004848137233075102
1980-12-23,0.0010866984269577223,0.0010831961827985864,0.0010982725434112647,0.001085341932839994,0.0008598518872043762,0.006140168824455018
1980-12-24,0.0011761103539406634,0.0011717594256063443,0.0011880684413215787,0.0011740806106697902,0.0009301540458949125,0.006282050798274774
1980-12-26,0.0013411785833424314,0.001335260852917543,0.0013538455403704062,0.0013379059181325536,0.0010599435017390282,0.007302393503616857
1980-12-29,0.0013686898324706577,0.0013625109695261772,0.001381474933914008,0.0013652100145262118,0.0010815748650851666,0.012367881845522226
1980-12-30,0.0013274227751202158,0.001314823083546219,0.0013331233107659007,0.0013174276635621064,0.0010437198425400725,0.009095540151466554
1980-12-31,0.0012724000932056606,0.0012603226684141022,0.001277864339231893,0.0012628192884995865,0.0010004568424690915,0.004630786124244836
1981-01-02,0.0012861557177697735,0.0012875729669375848,0.001298586384389594,0.00128329736079483,0.0010166798637844044,0.0027319826873804286
1981-01-05,0.0012517666563594907,0.0012398850809576265,0.0012571422940741918,0.0012423412162043427,0.0009842333655226054,0.004627767358844416
1981-01-06,0.0011692325416586065,0.0011581343673020272,0.0011742537445497778,0.001160428562472961,0.000919338455348078,0.005898667592421389
1981-01-07,0.0010935762392397792,0.0010831961827985864,0.0010982725434112647,0.001085341932839994,0.0008598518872043762,0.007317487330618959
1981-01-08,0.001059187177829496,0.0010491335370377934,0.0010637358014817626,0.0010512118123479212,0.0008328123640798817,0.005180201427121342
1981-01-09,0.0011417211088722776,0.0011376967798455515,0.0011535315149452724,0.0011399503079025138,0.0009031147961491221,0.0027108513295774858
1981-01-12,0.0011417211088722776,0.0011308840687785447,0.0011397168181734715,0.0011262982597056847,0.0008922994789809918,0.0030066903388186817
1981-01-13,0.0010729428023936094,0.0010627585953421107,0.0010775504982535634,0.0010648638605447501,0.0008436281368791856,0.002919146142206491
1981-01-14,0.0010729428023936094,0.0010695711244942691,0.0010844578466394639,0.0010716898846431647,0.0008490359321526029,0.001738808870642129
1981-01-15,0.0011073320474619948,0.001110446481322069,0.0011189947730157702,0.001105820187410441,0.0008760752730246279,0.0017086212166379255
1981-01-16,0.0011004542351799383,0.0010900088938655933,0.0011051798917971652,0.0010921679569384085,0.0008652597736040282,0.0016180582546253147
1981-01-19,0.0011967439744449354,0.0011921971949776682,0.0012087906709260846,0.0011945588652402374,0.0009463781607250417,0.00541566512835413
1981-01-20,0.0011485991048124367,0.0011376967798455515,0.0011535315149452724,0.0011399503079025138,0.0009031147961491221,0.003867038477938485
1981-01-21,0.0011761103539406634,0.001178571954758503,0.0011880684413215787,0.0011740806106697902,0.0009301540458949125,0.0019561599794723954
1981-01-22,0.0011967439744449354,0.0011990097241298269,0.0012087906709260846,0.0011945588652402374,0.0009463781607250417,0.004603617235641053
1981-01-23,0.0011967439744449354,0.0011921971949776682,0.0012018831380933796,0.0011877326588666192,0.0009409700920729204,0.0013252380107845393
1981-01-26,0.0011692325416586065,0.0011581343673020272,0.0011742537445497778,0.001160428562472961,0.000919338455348078,0.0031334784856363366
1981-01-27,0.00116235472937655,0.0011513218381498686,0.0011604390477779774,0.001146776514276132,0.000908523047053713,0.0030066903388186817
1981-01-28,0.0011004542351799383,0.0010900088938655933,0.0011051798917971652,0.0010921679569384085,0.0008652597736040282,0.0036074246535023335
1981-01-29,0.001038553557325224,0.0010286957676664695,0.001043013571877257,0.001030733557777474,0.00081658897825963,0.0057296167299978485
1981-01-30,0.0009560196262824423,0.0009469452359257184,0.0009532176739669428,0.0009419948799476777,0.0007462866373166245,0.0060375308008407255
1981-02-02,0.0008597297951883936,0.0008515693730083778,0.0008634218682800307,0.000853256293255483,0.0006759844786260881,0.0030157466350199426
1981-02-03,0.0009078746648208924,0.0009060697881404947,0.0009186808398140386,0.0009078646683180031,0.00071924711419213,0.002393880962533348
1981-02-04,0.0009628974385644987,0.0009605702942300355,0.0009739399035714485,0.0009624731345181249,0.0007625103876418148,0.003568180703296869
1981-02-05,0.0009628974385644987,0.0009673828233821942,0.0009739399035714485,0.0009624731345181249,0.0007625103876418148,0.000881479496922746
1981-02-06,0.0009697752508465554,0.0009673828233821942,0.000980847251957349,0.0009692991586165395,0.000767918182915232,0.0016814523280341421
1981-02-09,0.0009009968525388357,0.0008924447298361774,0.000897958702432935,0.0008873865048851575,0.0007030236372456437,0.0020708730646883692
1981-02-10,0.0008872411361456712,0.000885632200684019,0.000897958702432935,0.0008873865048851575,0.0007030236372456437,0.002285205408118215
1981-02-11,0.0008459741706242804,0.0008379443147040607,0.0008496070792848278,0.0008396041539210522,0.0006651682501956106,0.0016784335626337217
1981-02-12,0.000832218454231116,0.0008243191654423194,0.0008357923825130269,0.000825952105724223,0.0006543527507750109,0.0017750340554471733
1981-02-13,0.0008047071132738383,0.0007970689578762609,0.0008012554561367204,0.0007918218029569469,0.0006273135921554555,0.0013161817145832782
1981-02-17,0.0008253406419490595,0.0008243191654423194,0.0008357923825130269,0.000825952105724223,0.0006543527507750109,0.0014671199846042966
1981-02-18,0.0008872411361456712,0.0008924447298361774,0.000897958702432935,0.0008873865048851575,0.0007030236372456437,0.0024059560241350294
1981-02-19,0.0008047071132738383,0.0007970689578762609,0.0008081628967460231,0.000798647918192963,0.0006327209317976991,0.002819526883992619
1981-02-20,0.0007290509026840621,0.0007221308643302444,0.0007321816956075098,0.000723561288559996,0.0005732344547802321,0.0030972533008312925
1981-02-23,0.0007428065272481753,0.0007425685427441442,0.0007529038329886132,0.0007440394519928413,0.0005894582051054226,0.0017146587474387662
1981-02-24,0.000708417374008841,0.0007016931859163446,0.000704552209840506,0.000696257101028736,0.0005516028180553897,0.0021010607186925725
1981-02-25,0.0007771957723165607,0.0007766312794623611,0.0007874407593649197,0.0007781697547601177,0.0006164975459774476,0.0024391624435396533
1981-02-26,0.0007978293009917819,0.0007970689578762609,0.0008081628967460231,0.000798647918192963,0.0006327209317976991,0.0012739189989773932
1981-02-27,0.0008459741706242804,0.0008515693730083778,0.0008565145198941305,0.0008464302691570686,0.0006705763188477323,0.001802202944050957
1981-03-02,0.0008528519829063371,0.0008515693730083778,0.0008634218682800307,0.000853256293255483,0.0006759844786260881,0.0013976883803946281
1981-03-03,0.0008390962665131726,0.000831131694594478,0.0008426997308989273,0.0008327781298226376,0.0006597609105533672,0.0019923851642774395
1981-03-04,0.0008253406419490595,0.0008175066362901609,0.0008288849419037244,0.0008191259904882068,0.0006489448643753591,0.0016603209702311997
1981-03-05,0.0008184627378379515,0.0008106940161805782,0.000821977593517824,0.0008122999663897922,0.0006435368868494724,0.0005373402412748245
1981-03-06,0.000811584925555895,0.0008038814870284195,0.0008081628967460231,0.000798647918192963,0.0006327209317976991,0.0013765570225916855
1981-03-09,0.0006946616576156767,0.0006880680366546032,0.0006976448614546055,0.0006894310769303214,0.0005461951139082073,0.0018776720790614656
1981-03-10,0.0006327611634190648,0.0006267550923703279,0.0006354784493112952,0.0006279965866317851,0.0004975245919425133,0.0036376123075065373
1981-03-11,0.0005914941060686227,0.0005858797355425282,0.0005871268261631878,0.0005802142356676797,0.0004596691137662457,0.0038368508239342816
1981-03-12,0.000625883259307957,0.0006267550923703279,0.0006354784493112952,0.0006279965866317851,0.0004975245919425133,0.007797471029285796
1981-03-13,0.0006190054470259003,0.0006131299431085865,0.0006216637525394943,0.0006143445384349559,0.00048670900139567876,0.030984608069914606
1981-03-16,0.0006602725043763424,0.0006676303582407034,0.0006700153756876017,0.0006621268893990614,0.0005245636594358341,0.0048300246406725806
1981-03-17,0.0007221729985729541,0.0007289433934824028,0.0007321816956075098,0.000723561288559996,0.0005732344547802321,0.005708485372194906
1981-03-18,0.0008047071132738383,0.0008106940161805782,0.0008150702451319235,0.0008054739422913776,0.0006381290915760552,0.0047907806904671155
1981-03-19,0.0007978293009917819,0.0007902564287241025,0.0008012554561367204,0.0007918218029569469,0.0006273135921554555,0.00490851254108351
1981-03-20,0.0008047071132738383,0.0008106940161805782,0.0008150702451319235,0.0008054739422913776,0.0006381290915760552,0.001781071586248014
1981-03-23,0.0008597297951883936,0.000865194522270119,0.0008703292166659312,0.0008600823173538976,0.0006813921827732705,0.002780282933787154
1981-03-24,0.0008597297951883936,0.0008515693730083778,0.0008634218682800307,0.000853256293255483,0.0006759844786260881,0.0036074246535023335
1981-03-25,0.0008390962665131726,0.000831131694594478,0.0008357923825130269,0.000825952105724223,0.0006543527507750109,0.0007637476463063518
1981-03-26,0.0008047071132738383,0.0007970689578762609,0.0008081628967460231,0.000798647918192963,0.0006327209317976991,0.0014671199846042966
1981-03-27,0.0007565622436413398,0.0007493810718963026,0.0007598112735979159,0.0007508655672288577,0.0005948660915050747,0.0014641012192038762
1981-03-30,0.0007496844313592831,0.0007561936010484613,0.0007598112735979159,0.0007508655672288577,0.0005948660915050747,0.001147130852159738
1981-03-31,0.0007496844313592831,0.0007425685427441442,0.0007459964846027127,0.0007372134278944267,0.0005840505009582402,0.0019682350410740765
1981-04-01,0.0007290509026840621,0.0007221308643302444,0.0007321816956075098,0.000723561288559996,0.0005732344547802321,0.004404378719213309
1981-04-02,0.0008390962665131726,0.0008379443147040607,0.0008496070792848278,0.0008396041539210522,0.0006651682501956106,0.004045145636563286
1981-04-03,0.0008459741706242804,0.0008447568438562192,0.0008565145198941305,0.0008464302691570686,0.0006705763188477323,0.0020346478798833247
1981-04-06,0.0008253406419490595,0.0008175066362901609,0.0008288849419037244,0.0008191259904882068,0.0006489448643753591,0.002885939722801867
1981-04-07,0.000811584925555895,0.0008038814870284195,0.0008150702451319235,0.0008054739422913776,0.0006381290915760552,0.0012527876411744508
1981-04-08,0.0008734855115815581,0.0008788195805744363,0.0008841440056611343,0.0008737344566883286,0.0006922078644463398,0.0027712266375858933
1981-04-09,0.0009009968525388357,0.0008992572589883361,0.0009117734914281381,0.0009010386442195885,0.0007138396834236518,0.0014973076386085
1981-04-10,0.0009216303812140566,0.0009196949374022359,0.0009324956288092415,0.0009215168076524339,0.0007300627958651993,0.004322872053401959
1981-04-13,0.0009216303812140566,0.0009196949374022359,0.0009324956288092415,0.0009215168076524339,0.0007300627958651993,0.001977291337275338
1981-04-14,0.0009216303812140566,0.0009196949374022359,0.0009324956288092415,0.0009215168076524339,0.0007300627958651993,0.0007094098690987853
1981-04-15,0.0008528519829063371,0.0008447568438562192,0.0008565145198941305,0.0008464302691570686,0.0006705763188477323,0.004401359953812889
1981-04-16,0.0007703178682054529,0.0007630061302006199,0.0007736259703697166,0.0007645176154256867,0.0006056816820519089,0.0030308404620220442
1981-04-20,0.0008047071132738383,0.0008038814870284195,0.0008150702451319235,0.0008054739422913776,0.0006381290915760552,0.00457644834703727
1981-04-21,0.0009009968525388357,0.0008992572589883361,0.0009117734914281381,0.0009010386442195885,0.0007138396834236518,0.0036587436653094797
1981-04-22,0.0009560196262824423,0.0009537577650778771,0.0009670325551855481,0.0009556471104197103,0.0007571023189896938,0.0023727496047304055
1981-04-23,0.0009972864999747816,0.0009946331219056767,0.0010084766455009503,0.0009966032550101976,0.0007895497285138398,0.007631438932262678
1981-04-24,0.0009972864999747816,0.0009878204108386699,0.0009946619487291495,0.0009829512068133684,0.0007787340468407707,0.004537204396831805
1981-04-27,0.0009766530631286118,0.0009673828233821942,0.000980847251957349,0.0009692991586165395,0.000767918182915232,0.005005113033896961
1981-04-28,0.0009491416303422832,0.0009401325248587116,0.0009532176739669428,0.0009419948799476777,0.0007462866373166245,0.0041508024255779985
1981-04-29,0.0009285081934961133,0.0009196949374022359,0.0009324956288092415,0.0009215168076524339,0.0007300627958651993,0.0016512646740299386
1981-04-30,0.0009491416303422832,0.0009537577650778771,0.000960125022352843,0.0009488209040460921,0.0007516946148425111,0.001512401465610602
1981-05-01,0.0009491416303422832,0.0009537577650778771,0.000960125022352843,0.0009488209040460921,0.0007516946148425111,0.0020437041760845856
1981-05-04,0.0009491416303422832,0.0009401325248587116,0.0009532176739669428,0.0009419948799476777,0.0007462866373166245,0.0017599402284450717
1981-05-05,0.0009422638180602265,0.000933319995706553,0.0009463103255810424,0.0009351688558492631,0.0007408788420432072,0.0021765298537030817
1981-05-06,0.0009009968525388357,0.0008924447298361774,0.0009048661430422377,0.0008942126201211739,0.000708431705897765,0.0023667120739295647
1981-05-07,0.0009147524771029488,0.0009128824082500772,0.0009255881881999388,0.0009146906924164175,0.0007246550005917821,0.0010746804825496493
1981-05-08,0.0009285081934961133,0.0009265074665543945,0.000939402977195142,0.0009283428317508485,0.00073547104676979,0.0008784607315223256
1981-05-11,0.0009009968525388357,0.0008924447298361774,0.0009048661430422377,0.0008942126201211739,0.000708431705897765,0.001421838503597991
1981-05-12,0.000894119040256779,0.0009060697881404947,0.0009048661430422377,0.0008942126201211739,0.000708431705897765,0.0003864019712538064
1981-05-13,0.000894119040256779,0.0008992572589883361,0.000897958702432935,0.0008873865048851575,0.0007030236372456437,0.000473946167865997
1981-05-14,0.0008803633238636147,0.0008720070514222776,0.0008772365650518316,0.0008669083414523122,0.0006867998869204532,0.00047696493326641735
1981-05-15,0.0009009968525388357,0.0009128824082500772,0.0009117734914281381,0.0009010386442195885,0.0007138396834236518,0.000473946167865997
1981-05-18,0.0009285081934961133,0.000933319995706553,0.000939402977195142,0.0009283428317508485,0.00073547104676979,0.000374326909652125
1981-05-19,0.0009078746648208924,0.0008992572589883361,0.0009117734914281381,0.0009010386442195885,0.0007138396834236518,0.0032391352746510495
1981-05-20,0.0009491416303422832,0.0009537577650778771,0.000960125022352843,0.0009488209040460921,0.0007516946148425111,0.0016029644276232128
1981-05-21,0.001038553557325224,0.0010355082968186281,0.001049920920263157,0.0010375595818758884,0.0008219965912805779,0.004153821190978419
1981-05-22,0.0011142098597440512,0.0011172590104742274,0.0011259021214016706,0.0011126462115088557,0.0008814835239292185,0.004048164401963706
1981-05-26,0.0011142098597440512,0.0011036339521699103,0.0011189947730157702,0.001105820187410441,0.0008760752730246279,0.011314332720775519
1981-05-27,0.001203621786726992,0.0011990097241298269,0.001215698019311985,0.001201384889338652,0.0009517861382509285,0.01996007682757944
1981-05-28,0.001203621786726992,0.0011990097241298269,0.001215698019311985,0.001201384889338652,0.0009517861382509285,0.009783818662762395
1981-05-29,0.0012104995990090488,0.0012058222532819853,0.0012226053676978855,0.0012082109134370666,0.0009571934778931721,0.00781558362168832
1981-06-01,0.0012104995990090488,0.0012058222532819853,0.0012226053676978855,0.0012082109134370666,0.0009571934778931721,0.006719771781335727
1981-06-02,0.0011279654843081646,0.0011172590104742274,0.001132809469787571,0.0011194722356072703,0.0008868913192026358,0.005261708092932692
1981-06-03,0.0011210876720261082,0.001124071539626386,0.001132809469787571,0.0011194722356072703,0.0008868913192026358,0.005128882415314196
1981-06-04,0.0011554769170944936,0.0011513218381498686,0.0011673463961638778,0.0011536025383745464,0.0009139307512008956,0.007368806342426105
1981-06-05,0.001134843296590221,0.001124071539626386,0.0011397168181734715,0.0011262982597056847,0.0008922994789809918,0.007586157451256371
1981-06-08,0.0010729428023936094,0.0010627585953421107,0.0010775504982535634,0.0010648638605447501,0.0008436281368791856,0.012413163326528531
1981-06-09,0.0011004542351799383,0.0010968214230177517,0.0011120874246298698,0.0010989941633120265,0.0008706678422561493,0.015930025018018254
1981-06-10,0.0011210876720261082,0.0011308840687785447,0.001132809469787571,0.0011194722356072703,0.0008868913192026358,0.0032119663860472663
1981-06-11,0.0011967439744449354,0.0011921971949776682,0.0012087906709260846,0.0011945588652402374,0.0009463781607250417,0.0050654883419053685
1981-06-12,0.0011829881662227199,0.0011717594256063443,0.0011880684413215787,0.0011740806106697902,0.0009301540458949125,0.0032904542864581957
1981-06-15,0.0011761103539406634,0.0011649468964541857,0.0011811610929356783,0.0011672545865713756,0.0009247464328739645,0.019187272885071827
1981-06-16,0.0011417211088722776,0.0011308840687785447,0.001146624166559372,0.0011331242838040993,0.0008977070920019395,0.004833043406073
1981-06-17,0.0011142098597440512,0.0011036339521699103,0.0011189947730157702,0.001105820187410441,0.0008760752730246279,0.0035289367530914042
1981-06-18,0.0011073320474619948,0.0011036339521699103,0.0011120874246298698,0.0010989941633120265,0.0008706678422561493,0.002919146142206491
1981-06-19,0.001059187177829496,0.0010491335370377934,0.0010637358014817626,0.0010512118123479212,0.0008328123640798817,0.0035198804568901433
1981-06-22,0.0009972864999747816,0.0009878204108386699,0.00100156929711505,0.000989777230911783,0.0007841417509879534,0.0012739189989773932
1981-06-23,0.001017920120479054,0.0010218832385143109,0.0010291988751054562,0.0010170815095806448,0.0008057733877127958,0.001838428128856001
1981-06-24,0.0009904086876927252,0.0009810078816865112,0.000987754600343249,0.0009761251827149538,0.0007733264338198229,0.0029161273768060704
1981-06-25,0.0010110423081969976,0.0010082581802099938,0.0010222915267195558,0.0010102554854822302,0.0008003651368082049,0.0030821594738291904
1981-06-26,0.0010041644959149407,0.0009946331219056767,0.00100156929711505,0.000989777230911783,0.0007841417509879534,0.0030187654004203627
1981-06-29,0.0009491416303422832,0.0009401325248587116,0.0009463103255810424,0.0009351688558492631,0.0007408788420432072,0.0012407125795727693
